student_id,week,cohort,base_score,score
102,12,Accelerators (Guided AI),60,94.32374620059724
102,13,Accelerators (Guided AI),62.5,89.09441877074197
102,14,Accelerators (Guided AI),65,100
102,15,Accelerators (Guided AI),67.5,100
103,1,Accelerators (Guided AI),32.5,38.01505697557727
103,2,Accelerators (Guided AI),35,34.071907439176556
103,3,Accelerators (Guided AI),37.5,44.626525202331464
103,4,Accelerators (Guided AI),40,47.319791202502415
103,5,Accelerators (Guided AI),42.5,59.13629747348946
103,6,Accelerators (Guided AI),45,59.20149784154387
103,7,Accelerators (Guided AI),47.5,60.674945202712614
103,8,Accelerators (Guided AI),50,72.1775412573864
103,9,Accelerators (Guided AI),52.5,79.7181329595646
103,10,Accelerators (Guided AI),55,82.95412443657098
103,11,Accelerators (Guided AI),57.5,87.16576561580541
103,12,Accelerators (Guided AI),60,86.78542457451815
103,13,Accelerators (Guided AI),62.5,94.90088808354248
103,14,Accelerators (Guided AI),65,95.52753572452004
103,15,Accelerators (Guided AI),67.5,100
104,1,Accelerators (Guided AI),32.5,38.79230772251548
104,2,Accelerators (Guided AI),35,36.85342465469955
104,3,Accelerators (Guided AI),37.5,38.465253963503365
104,4,Accelerators (Guided AI),40,51.86024060889094
104,5,Accelerators (Guided AI),42.5,53.90170268283767
104,6,Accelerators (Guided AI),45,59.48142359832395
104,7,Accelerators (Guided AI),47.5,61.20303574921461
104,8,Accelerators (Guided AI),50,75.2850566264782
104,9,Accelerators (Guided AI),52.5,70.13271043299171
104,10,Accelerators (Guided AI),55,84.16269613295248
104,11,Accelerators (Guided AI),57.5,80.28488647969567
104,12,Accelerators (Guided AI),60,91.11416433369753
104,13,Accelerators (Guided AI),62.5,100
104,14,Accelerators (Guided AI),65,100
104,15,Accelerators (Guided AI),67.5,100
105,1,Accelerators (Guided AI),32.5,24.272687631675907
105,2,Accelerators (Guided AI),35,31.290829548663194
105,3,Accelerators (Guided AI),37.5,43.50603605427658
105,4,Accelerators (Guided AI),40,44.05912686879371
105,5,Accelerators (Guided AI),42.5,41.966212039608024
105,6,Accelerators (Guided AI),45,56.87647663574459
105,7,Accelerators (Guided AI),47.5,63.968327001655574
105,8,Accelerators (Guided AI),50,62.233732836654156
105,9,Accelerators (Guided AI),52.5,77.11466553926093
105,10,Accelerators (Guided AI),55,81.27768444974048
105,11,Accelerators (Guided AI),57.5,95.62592290670372
105,12,Accelerators (Guided AI),60,89.72431902719015
105,13,Accelerators (Guided AI),62.5,94.72113255080848
105,14,Accelerators (Guided AI),65,99.0028794475098
105,15,Accelerators (Guided AI),67.5,100
106,1,Accelerators (Guided AI),32.5,39.18843097687479
106,2,Accelerators (Guided AI),35,36.685347409225535
106,3,Accelerators (Guided AI),37.5,38.92001024286676
106,4,Accelerators (Guided AI),40,47.84516462050464
106,5,Accelerators (Guided AI),42.5,52.49561330810117
106,6,Accelerators (Guided AI),45,55.6636773762048
106,7,Accelerators (Guided AI),47.5,56.73925126605534
106,8,Accelerators (Guided AI),50,65.75580928270111
106,9,Accelerators (Guided AI),52.5,69.467542403087
106,10,Accelerators (Guided AI),55,72.15015222926327
106,11,Accelerators (Guided AI),57.5,84.39270506810097
106,12,Accelerators (Guided AI),60,97.68401781768716
106,13,Accelerators (Guided AI),62.5,97.57376788851411
106,14,Accelerators (Guided AI),65,100
106,15,Accelerators (Guided AI),67.5,100
107,1,Accelerators (Guided AI),32.5,33.663330391740864
107,2,Accelerators (Guided AI),35,42.122329592018716
107,3,Accelerators (Guided AI),37.5,39.358701630872076
107,4,Accelerators (Guided AI),40,45.65079353680302
107,5,Accelerators (Guided AI),42.5,53.22071066573049
107,6,Accelerators (Guided AI),45,48.109405580092826
107,7,Accelerators (Guided AI),47.5,50.443136540370126
107,8,Accelerators (Guided AI),50,65.92996479335453
107,9,Accelerators (Guided AI),52.5,64.69456980203837
107,10,Accelerators (Guided AI),55,77.58965969030005
107,11,Accelerators (Guided AI),57.5,91.06766708186804
107,12,Accelerators (Guided AI),60,93.87452380167419
107,13,Accelerators (Guided AI),62.5,98.52978892780257
107,14,Accelerators (Guided AI),65,100
107,15,Accelerators (Guided AI),67.5,100
108,1,Accelerators (Guided AI),32.5,31.697044125402197
108,2,Accelerators (Guided AI),35,37.14280743047252
108,3,Accelerators (Guided AI),37.5,45.49676759124589
108,4,Accelerators (Guided AI),40,54.004553089902885
108,5,Accelerators (Guided AI),42.5,49.872107204465955
108,6,Accelerators (Guided AI),45,74.36461386934046
108,7,Accelerators (Guided AI),47.5,72.99161593301957
108,8,Accelerators (Guided AI),50,64.14773874084594
108,9,Accelerators (Guided AI),52.5,70.1452242040134
108,10,Accelerators (Guided AI),55,77.88067080879952
108,11,Accelerators (Guided AI),57.5,81.43826715514705
108,12,Accelerators (Guided AI),60,84.65176877255665
108,13,Accelerators (Guided AI),62.5,100
108,14,Accelerators (Guided AI),65,100
108,15,Accelerators (Guided AI),67.5,100
109,1,Accelerators (Guided AI),32.5,26.785093327176963
109,2,Accelerators (Guided AI),35,30.540466591559184
109,3,Accelerators (Guided AI),37.5,43.36651948733993
109,4,Accelerators (Guided AI),40,50.63762360167916
109,5,Accelerators (Guided AI),42.5,56.87406943995883
109,6,Accelerators (Guided AI),45,54.76310661333062
109,7,Accelerators (Guided AI),47.5,61.049969217322854
109,8,Accelerators (Guided AI),50,60.17156763794164
109,9,Accelerators (Guided AI),52.5,65.71579405599027
109,10,Accelerators (Guided AI),55,71.82365388152255
109,11,Accelerators (Guided AI),57.5,82.93681551396045
109,12,Accelerators (Guided AI),60,94.8839000556772
109,13,Accelerators (Guided AI),62.5,100
109,14,Accelerators (Guided AI),65,100
109,15,Accelerators (Guided AI),67.5,100
110,1,Accelerators (Guided AI),32.5,34.14331126729071
110,2,Accelerators (Guided AI),35,26.268601310599546
110,3,Accelerators (Guided AI),37.5,48.93072811513948
110,4,Accelerators (Guided AI),40,44.920311826882426
110,5,Accelerators (Guided AI),42.5,48.62270672984458
110,6,Accelerators (Guided AI),45,48.37982571206943
110,7,Accelerators (Guided AI),47.5,65.16706326382781
110,8,Accelerators (Guided AI),50,72.23051944506567
110,9,Accelerators (Guided AI),52.5,72.43903586413079
110,10,Accelerators (Guided AI),55,78.10902103962238
110,11,Accelerators (Guided AI),57.5,95.73349216843357
110,12,Accelerators (Guided AI),60,77.60077189673123
110,13,Accelerators (Guided AI),62.5,82.14864691578862
110,14,Accelerators (Guided AI),65,100
110,15,Accelerators (Guided AI),67.5,100
111,1,Accelerators (Guided AI),32.5,32.15288566670963
111,2,Accelerators (Guided AI),35,37.69312060097665
111,3,Accelerators (Guided AI),37.5,44.77756684013531
111,4,Accelerators (Guided AI),40,39.688632596669144
111,5,Accelerators (Guided AI),42.5,58.785648433978736
111,6,Accelerators (Guided AI),45,60.17728000213382
111,7,Accelerators (Guided AI),47.5,55.38537194007828
111,8,Accelerators (Guided AI),50,58.88886947704702
111,9,Accelerators (Guided AI),52.5,71.71435204599432
111,10,Accelerators (Guided AI),55,73.79382822111076
111,11,Accelerators (Guided AI),57.5,79.39774849103082
111,12,Accelerators (Guided AI),60,82.15270064701302
111,13,Accelerators (Guided AI),62.5,98.50961750974268
111,14,Accelerators (Guided AI),65,98.30174995983273
111,15,Accelerators (Guided AI),67.5,100
112,1,Accelerators (Guided AI),32.5,26.467320453587206
112,2,Accelerators (Guided AI),35,40.538217723260615
112,3,Accelerators (Guided AI),37.5,39.3628713015049
112,4,Accelerators (Guided AI),40,43.57888687725405
112,5,Accelerators (Guided AI),42.5,47.29412519321788
112,6,Accelerators (Guided AI),45,54.51845012572273
112,7,Accelerators (Guided AI),47.5,52.00022951288387
112,8,Accelerators (Guided AI),50,68.28056452057102
112,9,Accelerators (Guided AI),52.5,79.53164107168082
112,10,Accelerators (Guided AI),55,70.74210372879794
112,11,Accelerators (Guided AI),57.5,83.58144928756883
112,12,Accelerators (Guided AI),60,92.10227607092298
112,13,Accelerators (Guided AI),62.5,89.59596891195696
112,14,Accelerators (Guided AI),65,98.15377698274432
112,15,Accelerators (Guided AI),67.5,100
113,1,Accelerators (Guided AI),32.5,30.650715446672713
113,2,Accelerators (Guided AI),35,40.37325942074326
113,3,Accelerators (Guided AI),37.5,43.07033890672581
113,4,Accelerators (Guided AI),40,42.351254778267936
113,5,Accelerators (Guided AI),42.5,53.024267844632845
113,6,Accelerators (Guided AI),45,61.582867909874025
113,7,Accelerators (Guided AI),47.5,64.64397146007097
113,8,Accelerators (Guided AI),50,62.22515676472508
113,9,Accelerators (Guided AI),52.5,70.12063073757376
113,10,Accelerators (Guided AI),55,71.84892143595056
113,11,Accelerators (Guided AI),57.5,82.44295844776278
113,12,Accelerators (Guided AI),60,85.26643490451775
113,13,Accelerators (Guided AI),62.5,97.83055027813057
113,14,Accelerators (Guided AI),65,97.04704280436172
113,15,Accelerators (Guided AI),67.5,100
114,1,Accelerators (Guided AI),32.5,32.42086663627193
114,2,Accelerators (Guided AI),35,32.852817228363904
114,3,Accelerators (Guided AI),37.5,37.12928516867146
114,4,Accelerators (Guided AI),40,52.37533204575074
114,5,Accelerators (Guided AI),42.5,53.33916149913852
114,6,Accelerators (Guided AI),45,49.52399937898975
114,7,Accelerators (Guided AI),47.5,59.534301000569464
114,8,Accelerators (Guided AI),50,61.338314456467394
114,9,Accelerators (Guided AI),52.5,65.96546375596245
114,10,Accelerators (Guided AI),55,71.46040161504234
114,11,Accelerators (Guided AI),57.5,91.03125811300372
114,12,Accelerators (Guided AI),60,91.52654256608326
114,13,Accelerators (Guided AI),62.5,88.50780577968989
114,14,Accelerators (Guided AI),65,100
114,15,Accelerators (Guided AI),67.5,100
115,1,Accelerators (Guided AI),32.5,42.18254836054564
115,2,Accelerators (Guided AI),35,39.34659153275248
115,3,Accelerators (Guided AI),37.5,47.40017641914909
115,4,Accelerators (Guided AI),40,47.54926470117059
115,5,Accelerators (Guided AI),42.5,49.17118629358916
115,6,Accelerators (Guided AI),45,54.60021087370425
115,7,Accelerators (Guided AI),47.5,67.19581051828374
115,8,Accelerators (Guided AI),50,58.10209380513919
115,9,Accelerators (Guided AI),52.5,66.58539076498666
115,10,Accelerators (Guided AI),55,72.57671124332582
115,11,Accelerators (Guided AI),57.5,81.57458784941892
115,12,Accelerators (Guided AI),60,94.62114534194228
115,13,Accelerators (Guided AI),62.5,100
115,14,Accelerators (Guided AI),65,98.7763849016402
115,15,Accelerators (Guided AI),67.5,100
116,1,Accelerators (Guided AI),32.5,30.00120062456705
116,2,Accelerators (Guided AI),35,42.721641526700495
116,3,Accelerators (Guided AI),37.5,45.78079988396512
116,4,Accelerators (Guided AI),40,54.585769056592156
116,5,Accelerators (Guided AI),42.5,44.00820805426216
116,6,Accelerators (Guided AI),45,48.57657736091747
116,7,Accelerators (Guided AI),47.5,61.42134493773826
116,8,Accelerators (Guided AI),50,65.4519622174907
116,9,Accelerators (Guided AI),52.5,74.8391738703854
116,10,Accelerators (Guided AI),55,78.28872311595684
116,11,Accelerators (Guided AI),57.5,79.1392144637771
116,12,Accelerators (Guided AI),60,94.72595972375925
116,13,Accelerators (Guided AI),62.5,90.62167704281646
116,14,Accelerators (Guided AI),65,100
116,15,Accelerators (Guided AI),67.5,100
117,1,Accelerators (Guided AI),32.5,29.645394185437873
117,2,Accelerators (Guided AI),35,35.62434772394383
117,3,Accelerators (Guided AI),37.5,45.001889989326465
117,4,Accelerators (Guided AI),40,51.663562607581724
117,5,Accelerators (Guided AI),42.5,55.129277395575656
117,6,Accelerators (Guided AI),45,47.08427382921689
117,7,Accelerators (Guided AI),47.5,65.93564545383909
117,8,Accelerators (Guided AI),50,68.65850152263864
117,9,Accelerators (Guided AI),52.5,57.38669771733689
117,10,Accelerators (Guided AI),55,77.02648847960522
117,11,Accelerators (Guided AI),57.5,86.15626929001918
117,12,Accelerators (Guided AI),60,94.31581037212058
117,13,Accelerators (Guided AI),62.5,95.46641112089478
117,14,Accelerators (Guided AI),65,100
117,15,Accelerators (Guided AI),67.5,100
118,1,Accelerators (Guided AI),32.5,29.354992143101704
118,2,Accelerators (Guided AI),35,32.799999386604874
118,3,Accelerators (Guided AI),37.5,46.24768110087692
118,4,Accelerators (Guided AI),40,48.57368972563835
118,5,Accelerators (Guided AI),42.5,49.71532776129463
118,6,Accelerators (Guided AI),45,45.18686635795065
118,7,Accelerators (Guided AI),47.5,61.91709770818119
118,8,Accelerators (Guided AI),50,75.2854410370069
118,9,Accelerators (Guided AI),52.5,71.56990501562726
118,10,Accelerators (Guided AI),55,76.4311171686894
118,11,Accelerators (Guided AI),57.5,85.69737965362368
118,12,Accelerators (Guided AI),60,87.8115558547892
118,13,Accelerators (Guided AI),62.5,96.16653061302192
118,14,Accelerators (Guided AI),65,100
118,15,Accelerators (Guided AI),67.5,100
119,1,Accelerators (Guided AI),32.5,32.530107313134515
119,2,Accelerators (Guided AI),35,39.657013501026746
119,3,Accelerators (Guided AI),37.5,45.215515929352556
119,4,Accelerators (Guided AI),40,53.66106045362388
119,5,Accelerators (Guided AI),42.5,57.53763403898036
119,6,Accelerators (Guided AI),45,54.63131025609319
119,7,Accelerators (Guided AI),47.5,54.9483271011958
119,8,Accelerators (Guided AI),50,67.87196386709486
119,9,Accelerators (Guided AI),52.5,77.69752603276693
119,10,Accelerators (Guided AI),55,83.19839036055541
119,11,Accelerators (Guided AI),57.5,77.36283177281322
119,12,Accelerators (Guided AI),60,91.77425528247937
119,13,Accelerators (Guided AI),62.5,87.65420469045908
119,14,Accelerators (Guided AI),65,100
119,15,Accelerators (Guided AI),67.5,100
120,1,Accelerators (Guided AI),32.5,33.93266422674947
120,2,Accelerators (Guided AI),35,40.34420272202377
120,3,Accelerators (Guided AI),37.5,45.820186491020955
120,4,Accelerators (Guided AI),40,59.16166917017517
120,5,Accelerators (Guided AI),42.5,46.773522790538685
120,6,Accelerators (Guided AI),45,52.06970383579618
120,7,Accelerators (Guided AI),47.5,55.75483686662119
120,8,Accelerators (Guided AI),50,72.67926399398016
120,9,Accelerators (Guided AI),52.5,72.76201201377172
120,10,Accelerators (Guided AI),55,73.8581502710728
120,11,Accelerators (Guided AI),57.5,84.75474193301352
120,12,Accelerators (Guided AI),60,90.91037078102768
120,13,Accelerators (Guided AI),62.5,97.12887291938979
120,14,Accelerators (Guided AI),65,100
120,15,Accelerators (Guided AI),67.5,100
121,1,Accelerators (Guided AI),32.5,30.562530845005647
121,2,Accelerators (Guided AI),35,30.90359907538499
121,3,Accelerators (Guided AI),37.5,42.38684483017374
121,4,Accelerators (Guided AI),40,39.449314458296385
121,5,Accelerators (Guided AI),42.5,52.47846433587812
121,6,Accelerators (Guided AI),45,64.94026567157371
121,7,Accelerators (Guided AI),47.5,53.36307346414774
121,8,Accelerators (Guided AI),50,59.564823709343656
121,9,Accelerators (Guided AI),52.5,72.70115343798369
121,10,Accelerators (Guided AI),55,88.83612650705683
121,11,Accelerators (Guided AI),57.5,81.23701964588172
121,12,Accelerators (Guided AI),60,87.53893450029622
121,13,Accelerators (Guided AI),62.5,95.89146075860133
121,14,Accelerators (Guided AI),65,100
121,15,Accelerators (Guided AI),67.5,100
122,1,Accelerators (Guided AI),32.5,36.66151204312328
122,2,Accelerators (Guided AI),35,33.08251073303511
122,3,Accelerators (Guided AI),37.5,42.68516942820419
122,4,Accelerators (Guided AI),40,44.360363337584694
122,5,Accelerators (Guided AI),42.5,56.3646747618352
122,6,Accelerators (Guided AI),45,53.30047191723314
122,7,Accelerators (Guided AI),47.5,60.18888783344394
122,8,Accelerators (Guided AI),50,68.49703932981804
122,9,Accelerators (Guided AI),52.5,73.5388717981697
122,10,Accelerators (Guided AI),55,83.14689845432552
122,11,Accelerators (Guided AI),57.5,86.57213251722088
122,12,Accelerators (Guided AI),60,89.58589736085563
122,13,Accelerators (Guided AI),62.5,93.18482375683737
122,14,Accelerators (Guided AI),65,100
122,15,Accelerators (Guided AI),67.5,100
123,1,Accelerators (Guided AI),32.5,29.36478354364233
123,2,Accelerators (Guided AI),35,32.86146734826263
123,3,Accelerators (Guided AI),37.5,41.09801099125667
123,4,Accelerators (Guided AI),40,50.863287758560524
123,5,Accelerators (Guided AI),42.5,47.95975077215064
123,6,Accelerators (Guided AI),45,56.84304294533455
123,7,Accelerators (Guided AI),47.5,69.7781348171307
123,8,Accelerators (Guided AI),50,68.29098362214053
123,9,Accelerators (Guided AI),52.5,73.05846578167579
123,10,Accelerators (Guided AI),55,80.98544554083318
123,11,Accelerators (Guided AI),57.5,87.6843390286537
123,12,Accelerators (Guided AI),60,89.1933562900921
123,13,Accelerators (Guided AI),62.5,96.009824966686935
123,14,Accelerators (Guided AI),65,98.6319208041995
123,15,Accelerators (Guided AI),67.5,100
124,1,Accelerators (Guided AI),32.5,45.4801250303145
124,2,Accelerators (Guided AI),35,40.47120559249371
124,3,Accelerators (Guided AI),37.5,36.19773140481426
124,4,Accelerators (Guided AI),40,46.91814843085872
124,5,Accelerators (Guided AI),42.5,52.190282624231045
